"Residential Sector Key Indicators and Consumption (merged AEO vintages)"
"https://github.com/NatLabRockies/buildstock-weatherreg/tree/main/projections/merge_aeo.py"
"Most-recent-vintage-wins per (row, year); years 2007-2050"
"Source: U.S. Energy Information Administration (AEO 2010, 2012, 2018, 2025)"
Unnamed: 0,full name,Unnamed: 0,api key,units,Growth (2024-2050),2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
Space Heating,Residential: Natural Gas: Space Heating: Reference case,Space Heating,AEO.2025.REF2025.CNSM_NA_RESD_SPH_NG_NA_USA_QBTU.A,quads,-0.3%,3.211676,3.38255,3.309937,3.495844,3.460405,3.560233,3.391937,3.390041,3.385091,2.717675,2.755616,3.122035,2.985082,2.966139,2.948438,2.935414,2.921594,2.77791,3.125084,3.140012,3.145913,3.143546,3.127262,3.104721,3.072633,3.02976,2.991631,2.951247,2.917201,2.888632,2.863776,2.841167,2.818762,2.795109,2.768344,2.740921,2.713275,2.68724,2.66309,2.639826,2.617683,2.597338,2.578775,2.560715
Water Heating,Residential: Natural Gas: Water Heating: Reference case,Water Heating,AEO.2025.REF2025.CNSM_NA_RESD_WTHT_NG_NA_USA_QBTU.A,quads,0.2%,1.338506,1.334352,1.318474,1.294005,1.300914,1.318837,1.313337,1.320925,1.311835,1.253158,1.257093,1.265042,1.272217,1.278777,1.287746,1.29908,1.310181,1.035876,1.046116,1.058374,1.069137,1.079842,1.080884,1.081431,1.081222,1.079104,1.078898,1.080921,1.08566,1.090288,1.095099,1.09963,1.103305,1.10576,1.106154,1.105054,1.102649,1.099749,1.096264,1.092073,1.087832,1.084041,1.080706,1.078014
,Residential: Nonmarketed Renewables: Geothermal Heat Pumps: Reference case,,,,,0.003137,0.003681,0.004597,0.005698,0.006545,0.008157,0.009631,0.01103,0.01248,0.012093,0.011082,0.013377,0.014898,0.016015,0.016961,0.017791,0.018468,0.019006,0.019451,0.019813,0.020102,0.020328,0.020517,0.021149,0.021747,0.022342,0.022944,0.023571,0.024237,0.024935,0.02566,0.026402,0.027157,0.028044,0.028927,0.029809,0.03069,0.031563,0.032422,0.033272,0.034089,0.034872,0.035617,0.036324
Solar Hot Water Heating,Residential: Nonmarketed Renewables: Solar Hot Water Heating: Reference case,Solar Hot Water Heating,AEO.2025.REF2025.CNSM_NA_RESD_SHW_NRW_NA_USA_QBTU.A,quads,2.7%,0.003159,0.003324,0.00847,0.009872,0.011272,0.012692,0.014032,0.015387,0.016759,0.006289,0.006871,0.007452,0.008063,0.008625,0.008941,0.008922,0.008911,0.035527,0.04219,0.0493,0.055103,0.061246,0.063518,0.066153,0.068715,0.071324,0.070815,0.071476,0.071469,0.07152,0.071534,0.071491,0.071784,0.071078,0.071207,0.071303,0.071332,0.071231,0.07129,0.071606,0.071618,0.071513,0.071824,0.071591
Solar Photovoltaic,Residential: Nonmarketed Renewables: Solar Photovoltaic: Reference case,Solar Photovoltaic,AEO.2025.REF2025.CNSM_NA_RESD_SOPH_NRW_NA_USA_QBTU.A,quads,6.1%,0.000272,0.000485,0.002599,0.004573,0.009509,0.016514,0.022893,0.030625,0.040675,0.098549,0.133513,0.169034,0.203541,0.23684,0.270397,0.300923,0.333218,0.213932,0.243285,0.273113,0.300623,0.329178,0.357959,0.388736,0.421764,0.454297,0.487845,0.520834,0.546629,0.573163,0.600101,0.627493,0.655398,0.683659,0.712179,0.741488,0.771059,0.801146,0.832092,0.863752,0.896053,0.929254,0.963364,0.997635
Total,Residential: Nonmarketed Renewables: Total: Reference case,Total,AEO.2025.REF2025.CNSM_NA_RESD_NA_NRW_NA_USA_QBTU.A,quads,5.8%,0.006604,0.007559,0.016124,0.021378,0.029811,0.041901,0.052814,0.064937,0.079353,0.145996,0.180532,0.218928,0.255567,0.290546,0.325364,0.356702,0.389662,0.25072,0.287646,0.325455,0.359167,0.394312,0.42585,0.46019,0.497003,0.533387,0.566846,0.600671,0.626463,0.653054,0.680011,0.707367,0.735571,0.763135,0.791794,0.821207,0.850818,0.880816,0.911832,0.94382,0.976146,1.009255,1.043689,1.07774
Wind,Residential: Nonmarketed Renewables: Wind: Reference case,Wind,AEO.2025.REF2025.CNSM_NA_RESD_WND_NRW_NA_USA_QBTU.A,quads,7.6%,3.6e-05,6.9e-05,0.000458,0.001234,0.002485,0.004538,0.006258,0.007895,0.009438,0.029066,0.029066,0.029066,0.029066,0.029066,0.029066,0.029066,0.029066,0.00126,0.002172,0.003042,0.003442,0.003889,0.004373,0.005302,0.006524,0.007765,0.008187,0.008361,0.008365,0.00837,0.008376,0.008383,0.00839,0.008398,0.008407,0.008417,0.008428,0.008439,0.00845,0.008462,0.008475,0.008488,0.008501,0.008514
,Residential: Other Fuels: Reference case,,,,,0.05108,0.05007,0.035,0.037998,0.036427,0.037077,0.033333,0.031834,0.030926,0.009758,0.011035,0.009338,0.008681,0.008399,0.008067,0.007774,0.007562,0.007372,0.007198,0.007036,0.006878,0.00672,0.006561,0.006408,0.006255,0.006106,0.005964,0.005827,0.005698,0.005573,0.005442,0.005316,0.005197,0.005084,0.004976,0.004875,0.00478,0.004689,0.004599,0.004514,0.004427,0.004341,0.004261,0.004184
Cooking,Residential: Propane: Cooking: Reference case,Cooking,AEO.2025.REF2025.CNSM_NA_RESD_CGR_PROP_NA_USA_QBTU.A,quads,-0.6%,,,,,,,,,,0.028212,0.027916,0.02764,0.027378,0.027129,0.026882,0.026647,0.02642,0.010414,0.010315,0.010249,0.010179,0.010104,0.010026,0.009945,0.009859,0.009768,0.009672,0.009572,0.009467,0.009356,0.009239,0.009142,0.009064,0.009009,0.008977,0.00897,0.00896,0.008948,0.008934,0.008917,0.008898,0.008876,0.008853,0.008828
Delivered Energy,Residential: Propane: Delivered Energy: Reference case,Delivered Energy,AEO.2025.REF2025.CNSM_NA_RESD_DELE_PROP_NA_USA_QBTU.A,quads,-0.3%,,,,,,,,,,0.431797,0.488055,0.450261,0.435339,0.429144,0.422736,0.416814,0.411823,0.445585,0.480746,0.477789,0.473959,0.469821,0.464892,0.459419,0.453913,0.448346,0.443229,0.438165,0.433956,0.430387,0.42746,0.425034,0.423018,0.421255,0.419607,0.418084,0.41648,0.414947,0.413642,0.412561,0.411344,0.410146,0.409149,0.408336
Other Uses,Residential: Propane: Other Uses: Reference case,Other Uses,AEO.2025.REF2025.CNSM_NA_RESD_OTHU_PROP_NA_USA_QBTU.A,quads,2.4%,,,,,,,,,,0.045064,0.046056,0.046923,0.047737,0.048379,0.048975,0.049625,0.050332,0.075281,0.078136,0.080834,0.083396,0.08591,0.088387,0.090781,0.093146,0.095404,0.097553,0.099657,0.101836,0.104125,0.106517,0.108989,0.111512,0.114044,0.116552,0.119043,0.121465,0.123871,0.126296,0.128736,0.131146,0.133569,0.136042,0.138572
Space Heating,Residential: Propane: Space Heating: Reference case,Space Heating,AEO.2025.REF2025.CNSM_NA_RESD_SPH_PROP_NA_USA_QBTU.A,quads,-1.0%,,,,,,,,,,0.298439,0.355354,0.318261,0.303908,0.298568,0.292913,0.287476,0.282702,0.303247,0.337661,0.334,0.329571,0.324725,0.319273,0.313213,0.306939,0.300539,0.294457,0.288244,0.28255,0.277426,0.272846,0.26867,0.264838,0.261237,0.257776,0.254452,0.251152,0.24795,0.244957,0.24217,0.239278,0.236371,0.233572,0.230848
Water Heating,Residential: Propane: Water Heating: Reference case,Water Heating,AEO.2025.REF2025.CNSM_NA_RESD_WTHT_PROP_NA_USA_QBTU.A,quads,-2.4%,,,,,,,,,,0.060082,0.05873,0.057437,0.056316,0.055068,0.053966,0.053067,0.052369,0.056643,0.054633,0.052707,0.050812,0.049082,0.047206,0.045479,0.043969,0.042635,0.041547,0.040691,0.040102,0.03948,0.038857,0.038233,0.037603,0.036964,0.036302,0.035619,0.034904,0.034178,0.033455,0.032738,0.032022,0.03133,0.030682,0.030088
Clothes Dryers,Residential: Total Energy Use by End Use: Clothes Dryers: Reference case,Clothes Dryers,AEO.2025.REF2025.CNSM_NA_RESD_CDR_TEE_NA_USA_QBTU.A,quads,-0.4%,0.909444,0.909908,0.652667,0.65382,0.651611,0.655663,0.651651,0.651095,0.641252,0.623287,0.617485,0.614367,0.607427,0.599388,0.590311,0.583821,0.578666,0.494892,0.48996,0.48161,0.481911,0.482806,0.479848,0.471027,0.46142,0.444215,0.433195,0.42313,0.416834,0.411639,0.407764,0.406786,0.407272,0.411982,0.417628,0.422078,0.427335,0.43163,0.435236,0.437622,0.440144,0.443671,0.446778,0.450254
Clothes Washers,Residential: Total Energy Use by End Use: Clothes Washers: Reference case,Clothes Washers,AEO.2025.REF2025.CNSM_NA_RESD_CLW_TEE_NA_USA_QBTU.A,quads,-3.1%,0.109235,0.107469,0.103617,0.101054,0.100484,0.100271,0.099163,0.098531,0.095383,0.077825,0.074983,0.071289,0.067537,0.063736,0.059613,0.056088,0.053103,0.099246,0.094858,0.089117,0.084929,0.081103,0.077254,0.072433,0.067768,0.061968,0.057743,0.054034,0.051124,0.048599,0.046555,0.045273,0.044547,0.044303,0.044158,0.043975,0.043969,0.043926,0.043867,0.043745,0.043679,0.043726,0.043705,0.043696
,Residential: Total Energy Use by End Use: Color Televisions and Set-Top Boxes: Reference case,,,,,1.025116,1.092904,0.999478,1.015615,1.005879,1.002085,0.98894,0.981158,0.979548,0.984205,0.993734,1.005646,1.01806,1.032283,1.044212,1.058663,1.073692,1.087689,1.102131,1.117263,1.132548,1.148228,1.163142,1.178956,1.194734,1.210145,1.22716,1.245664,1.261767,,,,,,,,,,,,,,,
Computers and Related Equipment,Residential: Total Energy Use by End Use: Computers: Reference case,Computers and Related Equipment,AEO.2025.REF2025.CNSM_NA_RESD_CMPR_TEE_NA_USA_QBTU.A,quads,-3.2%,,,,,,,,,,0.322608,0.309981,0.29936,0.287448,0.275901,0.264448,0.254069,0.244301,0.237729,0.228891,0.218876,0.213121,0.207744,0.20075,0.191374,0.182267,0.170485,0.161595,0.153171,0.146202,0.139592,0.133401,0.128289,0.123707,0.120601,0.11777,0.114869,0.112527,0.110231,0.108123,0.106072,0.10437,0.103218,0.102225,0.101538
Cooking,Residential: Total Energy Use by End Use: Cooking: Reference case,Cooking,AEO.2025.REF2025.CNSM_NA_RESD_CGR_TEE_NA_USA_QBTU.A,quads,-0.5%,0.576546,0.581639,0.575287,0.57581,0.579666,0.583271,0.58094,0.581677,0.585038,0.562414,0.562021,0.56402,0.565879,0.568995,0.571138,0.573454,0.57573,0.248169,0.246133,0.241907,0.240111,0.239423,0.238638,0.236445,0.234421,0.229766,0.227183,0.224493,0.222545,0.220338,0.21813,0.216736,0.215591,0.215801,0.216275,0.216612,0.217373,0.217953,0.218415,0.218633,0.218946,0.219535,0.219893,0.220255
Dishwashers,Residential: Total Energy Use by End Use: Dishwashers: Reference case,Dishwashers,AEO.2025.REF2025.CNSM_NA_RESD_DSW_TEE_NA_USA_QBTU.A,quads,-0.6%,0.295426,0.293236,0.312479,0.309813,0.310504,0.309868,0.303777,0.299495,0.297378,0.282996,0.280606,0.280074,0.279198,0.27911,0.278054,0.277911,0.278535,0.086332,0.086677,0.085638,0.084396,0.083509,0.082466,0.080576,0.078723,0.075418,0.073438,0.071593,0.07031,0.069057,0.067971,0.067466,0.067262,0.06776,0.068388,0.068928,0.069716,0.070416,0.071055,0.071562,0.072127,0.072856,0.073452,0.07405
Furnace Fans and Boiler Circulation Pumps,Residential: Total Energy Use by End Use: Fans and Pumps: Reference case,Furnace Fans and Boiler Circulation Pumps,AEO.2025.REF2025.CNSM_NA_RESD_FPR_TEE_NA_USA_QBTU.A,quads,-1.7%,,,,,,,,,,0.310678,0.311895,0.369072,0.34535,0.340209,0.333777,0.328968,0.324456,0.326577,0.369017,0.359837,0.355213,0.352322,0.34861,0.341271,0.333803,0.31996,0.31103,0.301661,0.294173,0.286172,0.278033,0.27118,0.26433,0.25965,0.254823,0.249285,0.244269,0.238873,0.23341,0.227723,0.22241,0.21798,0.2136,0.209558
Freezers,Residential: Total Energy Use by End Use: Freezers: Reference case,Freezers,AEO.2025.REF2025.CNSM_NA_RESD_FRZ_TEE_NA_USA_QBTU.A,quads,-2.0%,0.255613,0.25314,0.255943,0.255141,0.257362,0.258524,0.257173,0.253922,0.25251,0.220613,0.215701,0.212077,0.208181,0.204895,0.200887,0.197108,0.193467,0.18884,0.184722,0.177764,0.173688,0.170872,0.167896,0.162594,0.157535,0.149777,0.144511,0.139343,0.135108,0.130755,0.126551,0.123243,0.120291,0.118715,0.117473,0.116174,0.115383,0.114523,0.113645,0.112662,0.111871,0.111447,0.110939,0.11056
,Residential: Total Energy Use by End Use: Furnace Fans and Boiler Circulation Pumps: Reference case,,,,,0.407208,0.436572,0.420153,0.417645,0.427973,0.437765,0.420394,0.419808,0.420514,0.42261,0.425094,0.427605,0.428565,0.431609,0.431578,0.432057,0.432484,0.435461,0.436476,0.436445,0.436615,0.436146,0.436863,0.436336,0.436306,0.436125,0.436411,0.436974,0.436647,,,,,,,,,,,,,,,
Lighting,Residential: Total Energy Use by End Use: Lighting: Reference case,Lighting,AEO.2025.REF2025.CNSM_NA_RESD_LGHTNG_TEE_NA_USA_QBTU.A,quads,-1.5%,2.29993,2.295426,2.177373,2.133708,2.060585,2.005072,1.747226,1.636265,1.575115,1.364243,1.309475,1.278377,1.231475,1.156497,1.114988,1.091936,1.07575,0.44478,0.431637,0.418818,0.41736,0.417512,0.414615,0.403108,0.392062,0.37539,0.364767,0.354896,0.347974,0.34127,0.334872,0.330491,0.327134,0.321794,0.317402,0.313064,0.310433,0.307975,0.305667,0.30286,0.300527,0.299312,0.297995,0.297022
Other Uses,Residential: Total Energy Use by End Use: Other Uses: Reference case,Other Uses,AEO.2025.REF2025.CNSM_NA_RESD_OTHU_TEE_NA_USA_QBTU.A,quads,-0.2%,2.859139,2.9561,2.938379,3.011278,2.997776,2.954108,2.925775,2.932358,2.955585,4.472331,4.649991,4.822522,4.883558,4.880883,4.852604,4.83218,4.804968,5.346091,5.106095,5.054749,5.071602,5.101877,5.106586,5.058692,5.008169,4.882755,4.816366,4.752393,4.713847,4.675083,4.640577,4.62992,4.628599,4.667306,4.708987,4.743247,4.7902,4.831513,4.86917,4.898197,4.932137,4.978426,5.020096,5.065344
,Residential: Total Energy Use by End Use: Personal Computers and Related Equipment: Reference case,,,,,0.480542,0.531138,0.525095,0.531827,0.551276,0.556782,0.557409,0.565442,0.570632,0.588016,0.605332,0.622113,0.638028,0.653377,0.668063,0.679564,0.691872,0.703592,0.715025,0.725755,0.735746,0.745263,0.753748,0.761505,0.768313,0.774012,0.779821,0.786216,0.791224,,,,,,,,,,,,,,,
Refrigeration,Residential: Total Energy Use by End Use: Refrigeration: Reference case,Refrigeration,AEO.2025.REF2025.CNSM_NA_RESD_REFR_TEE_NA_USA_QBTU.A,quads,-1.7%,1.205986,1.190992,1.168005,1.152927,1.152388,1.146364,1.132439,1.118353,1.112773,1.033322,1.007819,0.990212,0.973051,0.960473,0.946109,0.933294,0.921527,0.83438,0.814504,0.78204,0.762239,0.748177,0.734402,0.709587,0.686865,0.653231,0.630622,0.608577,0.590806,0.57301,0.556364,0.54411,0.533843,0.530083,0.528141,0.526248,0.526964,0.527652,0.528586,0.529249,0.531033,0.533945,0.535792,0.537557
Space Cooling,Residential: Total Energy Use by End Use: Space Cooling: Reference case,Space Cooling,AEO.2025.REF2025.CNSM_NA_RESD_SPC_TEE_NA_USA_QBTU.A,quads,-0.6%,2.880477,2.453743,2.519184,3.336404,3.510365,3.034843,3.115908,3.084045,3.061452,2.649914,2.164452,2.070797,2.317971,2.303954,2.294815,2.297588,2.302098,2.430341,2.278201,2.236915,2.227998,2.220599,2.195441,2.145923,2.097197,2.016787,1.97626,1.938298,1.916984,1.897695,1.882238,1.878067,1.879553,1.899197,1.921507,1.93953,1.96378,1.984696,2.003108,2.016885,2.032422,2.053347,2.072942,2.094478
Space Heating,Residential: Total Energy Use by End Use: Space Heating: Reference case,Space Heating,AEO.2025.REF2025.CNSM_NA_RESD_SPH_TEE_NA_USA_QBTU.A,quads,-0.8%,5.339669,5.540385,5.41069,5.703764,5.593325,5.740786,5.459187,5.437412,5.420546,4.654431,4.736853,5.362047,5.108135,5.066372,5.021735,4.980945,4.937154,5.071966,5.595301,5.544661,5.512195,5.476769,5.41828,5.337769,5.246671,5.125077,5.02958,4.931291,4.849141,4.774891,4.707413,4.648732,4.592741,4.544544,4.494179,4.441583,4.391723,4.341874,4.293521,4.244833,4.199017,4.157192,4.117217,4.078994
Televisions and Related Equipment,Residential: Total Energy Use by End Use: Televisions: Reference case,Televisions and Related Equipment,AEO.2025.REF2025.CNSM_NA_RESD_TVR_TEE_NA_USA_QBTU.A,quads,-2.5%,,,,,,,,,,0.845201,0.821737,0.804236,0.783952,0.765273,0.74782,0.734377,0.723472,0.307107,0.294621,0.280487,0.27217,0.264872,0.25601,0.2445,0.233636,0.219557,0.209349,0.199852,0.192362,0.185403,0.179034,0.174139,0.169952,0.167773,0.165969,0.163982,0.162735,0.161445,0.160297,0.159045,0.158097,0.157751,0.157341,0.157176
Total Gross End-use Consumption,Residential: Total Energy Use by End Use: Total Gross End-use Consumption: Reference case,Total Gross End-use Consumption,AEO.2025.REF2025.CNSM_NA_RESD_TOTENCONS_TEE_NA_USA_QBTU.A,quads,-0.8%,,,,,,,,,,,,,,,,,,18.371314,18.428818,18.126808,18.01484,17.931597,17.743563,17.405237,17.059318,16.525337,16.17853,15.84664,15.604726,15.379018,15.177903,15.043234,14.937053,14.921114,14.914724,14.892489,14.90276,14.901063,14.893396,14.867776,14.855252,14.872362,14.883863,14.90565
,Residential: Total Energy Use by End Use: Total: Reference case,,,,,21.543335,21.541241,20.930046,22.047081,22.04604,21.659294,21.100945,20.927464,20.814945,20.107025,19.746239,20.425682,20.341011,20.137657,19.941092,19.806332,19.679358,19.628164,19.56575,19.555634,19.550819,19.555832,19.576931,19.548075,19.512657,19.499054,19.50293,19.524769,19.567739,19.599678,19.636673,19.667013,19.705927,19.717728,19.725164,19.733017,19.760225,19.798855,19.830355,19.868841,19.911119,19.939161,19.96734,19.980436
Water Heating,Residential: Total Energy Use by End Use: Water Heating: Reference case,Water Heating,AEO.2025.REF2025.CNSM_NA_RESD_WTHT_TEE_NA_USA_QBTU.A,quads,-1.6%,2.899002,2.898588,2.871696,2.848272,2.846845,2.873894,2.860962,2.8679,2.847221,2.687162,2.683238,2.687231,2.681849,2.671972,2.664791,2.664593,2.666129,2.254864,2.2082,2.154388,2.117905,2.084013,2.022767,1.949939,1.878781,1.800951,1.742892,1.693909,1.657315,1.625515,1.599,1.578801,1.56223,1.551605,1.542024,1.532914,1.526353,1.518356,1.509295,1.498688,1.488472,1.479957,1.471887,1.465168
Total Energy,Residential: Total Net Own-use Generation: Total Gross End-use Consumption: Reference case,Total Energy,AEO.2025.REF2025.GEN_NA_RESD_TTG_TEE_NA_USA_QBTU.A,quads,-0.4%,,,,,,,,,,,,,,,,,,18.302791,18.386441,18.128285,18.084826,18.090007,18.008891,17.794125,17.566432,17.143366,16.911966,16.690003,16.557743,16.427341,16.310733,16.258624,16.226205,16.293627,16.364649,16.40637,16.478247,16.524022,16.553201,16.550504,16.556328,16.590022,16.607544,16.631099
